time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,SAB,SHB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB
8/27/2021,14.89,41.91,22.21,46.22,18.66,46.7,58.34,34.4,10.79,27.29,12.64,112.24,52.61,43.45,9.67,58.03,12.23,25.27,27.3,22.7,11.74,42.57,78.77,14.15,47.4,126.8,67,19.97
8/30/2021,15.08,42.58,22.64,47.61,19.35,46.8,58.68,34.59,10.88,27.92,12.82,109.51,53.22,43.5,9.71,57.52,12.06,25.77,27.9,23.24,11.96,43.23,78.77,14.32,47.05,126.9,67.31,20.1
8/31/2021,15.01,44.87,22.36,49.34,19.05,46.9,59.95,35.64,10.57,28.26,12.59,111.5,53.41,43.63,9.63,58.62,12.06,25.52,27.35,22.91,11.77,43.27,78.4,14.24,47.05,126.5,67.31,20.1
9/1/2021,15.01,45.93,22.39,49.17,19.2,46.9,59.42,36.88,10.45,28.21,12.59,110.09,53.03,44.6,10.12,58.11,11.8,25.27,27.2,22.82,11.81,43.27,78.84,14.16,47.05,125.5,67.85,20.07
9/6/2021,15.03,46.4,22.44,48.82,19.2,48.17,60.62,36.15,10.73,29.35,12.77,108.27,53.41,44.86,10.08,58.31,11.62,24.78,27.55,23.12,12.01,43.53,79.88,14.07,47.5,125.7,68,19.94
9/7/2021,15.24,45.93,22.79,47.87,19.56,47.46,59.48,35.74,10.88,29.07,12.91,107.2,53.08,44.24,9.8,58.11,11.66,24.94,27.9,23.45,12.57,43.53,80.76,14.34,46.95,124.6,67.61,20.72
9/8/2021,15.08,46.6,22.73,46.92,19.26,47.26,58.88,35.87,10.9,29.41,12.77,105.71,53.61,43.28,9.67,58.58,11.62,26.67,27.3,23.05,12.46,43.4,79.51,14.36,46,124.6,66.91,20.23
9/9/2021,15.22,46.5,22.84,47.52,19.41,47.31,59.42,36.75,10.75,29.76,12.82,108.19,57.22,44.42,9.84,58.15,11.58,26.49,27.35,23.29,13.05,43.23,79.36,14.38,45.65,129,66.75,20.69
9/10/2021,15.15,46.26,22.76,48.47,19.35,47.46,59.42,36.15,10.55,29.53,12.73,107.37,57.22,44.33,9.84,59.17,11.53,26.4,27.2,23.29,12.91,43.18,79.21,14.26,45.65,129.8,67.77,21.08
9/13/2021,14.96,46.4,22.47,47.26,19.08,47.2,59.42,34.68,10.26,29.12,12.59,107.86,60.15,44.16,9.63,63.11,11.36,26.28,26.9,23.12,13.15,42.7,78.84,14.11,46,128,68.32,21.15
9/14/2021,14.77,46.4,22.21,46.74,18.69,47.61,59.69,34.95,10.1,28.84,12.46,111.91,59.91,43.98,9.35,64.87,11.23,25.62,26.65,22.91,12.98,42.79,78.84,13.91,46,125.8,68.16,20.85
9/15/2021,14.63,45.93,22.27,46.83,18.66,47.76,61.36,35.41,10.08,29.58,12.39,119.67,59.96,44.68,9.59,64.87,11.23,25.86,26.6,22.86,13.2,42.27,79.57,13.81,45.7,126,67.46,20.85
9/16/2021,14.68,45.93,22.62,47.17,18.96,48.07,62.1,35.32,10.22,29.41,12.55,123.72,59.48,44.77,9.59,62.92,11.45,25.62,26.75,23.19,13.34,42.7,77.83,13.83,43.9,126,67.69,21.21
9/17/2021,14.82,45.69,22.96,46.4,19.05,48.58,61.63,35.46,10.37,29.7,12.57,120.58,59.19,44.51,9.55,62.92,11.75,25.92,26.8,23.5,14.08,42.31,78.89,14.15,43.4,124.9,67.77,21.87
9/20/2021,15.05,44.68,22.9,46.66,19.08,47.92,59.55,34.4,10.47,29.41,12.75,118.1,59.19,43.89,9.55,61.86,11.84,25.8,27.1,23.95,13.84,43.36,77.63,15.13,43.35,124.2,69.49,22.03
9/21/2021,14.91,43.25,22.76,48.21,18.87,47.46,59.15,33.48,10.41,29.12,12.64,118.52,59.57,43.54,9.47,61.75,11.62,25.38,26.8,23.81,13.81,42.66,75.3,15.52,42.8,123.5,69.57,21.83
9/22/2021,14.82,43.44,22.73,51.07,18.78,47.31,59.28,34.03,10.37,29.18,12.64,121.41,60.49,43.98,9.59,61.75,11.62,25.2,26.7,23.86,13.84,43.31,75.78,15.25,43.05,123.3,71.69,21.8
9/23/2021,14.82,43.53,22.64,50.03,18.93,47.26,60.76,34.22,10.35,29.24,12.59,119.75,63.52,44.07,9.55,61.82,11.75,25.26,26.6,23.71,14.34,43.31,77.05,14.85,43.55,123.7,71.14,21.87
9/24/2021,15.01,43.53,22.79,50.9,18.99,47.05,61.03,34.03,10.39,29.12,12.95,117.61,62.8,43.89,9.43,62.53,11.84,25.2,26.75,23.9,14.36,43.31,77.34,15.11,43.5,125,71.06,21.87
9/27/2021,14.77,43.06,22.62,48.91,18.57,46.75,60.36,32.75,10.39,29.12,12.64,111.5,60.63,43.98,9.39,62.14,11.75,24.11,26.5,23.38,13.81,42.66,75.98,14.34,43.05,129,69.57,21.87
9/28/2021,14.82,42.29,23.02,50.81,18.54,47.2,63.78,32.93,10.37,30.16,12.64,112.32,60.97,44.86,9.55,61.39,11.58,24.47,26.55,23.52,14.05,43.18,76.27,14.34,43.25,129,69.96,21.8
9/29/2021,14.7,42.48,22.9,50.2,18.21,47.31,64.92,33.11,10.35,30.56,12.55,116.45,61.5,45.65,9.92,61.28,11.4,24.17,25.8,23.34,14.29,42.88,75.98,14.13,43.35,128.5,70.2,21.54
9/30/2021,14.8,42.67,22.64,50.55,18.21,47.2,65.05,33.02,10.35,30.33,12.57,117.77,61.5,45.3,9.88,61.12,11.66,24.5,25.7,23.43,14.36,42.31,76.08,13.89,44,127.9,70.2,21.51
10/1/2021,14.77,42.1,22.27,50.12,17.82,47.15,69.41,33.21,10.12,30.62,12.39,115.63,60.73,45.56,10.08,60.26,11.45,23.63,24.7,23.15,14.71,41.75,74.81,13.48,43.85,128.8,70.35,20.85
10/4/2021,14.54,42.58,22.33,51.5,17.19,48.02,69.74,34.13,9.82,31.82,12.23,116.62,60.73,47.23,10.46,60.57,12.37,23.27,24.3,22.84,14.5,41.18,75.78,13.06,43.9,131.8,70.67,20.56
10/5/2021,14.77,42.48,22.56,51.85,17.67,47.92,73.1,34.49,9.98,31.7,12.37,116.62,61.02,47.32,10.54,62.72,12.67,24.35,25.75,23.19,14.67,41.62,77.15,13.54,44.3,130.8,70.2,20.43
10/6/2021,14.7,42.48,22.62,52.8,17.55,47.92,76.12,34.82,9.88,32.16,12.41,117.44,61.74,47.32,10.62,61.9,,24.08,25.5,23.76,14.6,41.62,78.21,13.56,44.3,129.4,69.96,20.1
10/7/2021,14.63,43.06,22.47,53.58,17.58,47.86,74.44,35.14,9.82,31.88,12.48,117.03,61.6,47.4,10.46,61.98,,24.53,25.5,23.62,14.5,42.14,77.73,13.5,44.4,128.8,69.57,20.94
10/8/2021,14.75,43.01,22.5,52.97,17.64,50.2,75.38,34.63,9.92,31.93,12.5,120.17,61.98,47.32,10.29,63.58,,24.62,25.7,23.95,14.55,42.23,77.63,13.6,44.65,128.9,70.2,21.09
10/11/2021,15.29,42.63,22.96,53.67,18.57,50.35,75.45,34.77,10.45,32.79,13,121.41,62.32,48.19,10.25,63.7,13.29,25.26,26.5,25.04,14.88,42.44,78.7,14.01,45.95,132.5,70.51,21.62
10/12/2021,15.29,42.77,23.1,53.58,18.45,50.25,75.11,34.77,10.41,32.68,12.98,120.17,63.57,48.28,10.5,63.7,13.24,24.95,26.6,25.04,14.74,42.23,78.6,14.18,46.45,132.5,70.82,21.56
10/13/2021,15.29,44.49,22.9,51.94,18.39,50.45,74.44,35.05,10.47,32.56,12.91,118.19,64.43,47.23,10.33,62.92,13.16,24.71,26.25,24.75,14.64,42.23,77.73,14.22,46.55,133.9,70.59,21.65
10/14/2021,15.15,43.92,22.7,51.85,18.33,50.15,74.64,35.89,10.57,32.56,12.86,117.36,64.24,47.32,10.33,62.53,12.72,24.71,26.4,24.8,14.6,42.1,76.66,14.3,46.25,134.4,70.51,21.7
10/15/2021,15.1,43.3,22.67,51.76,18.36,50.2,75.11,35.71,10.45,32.85,12.82,116.45,63.71,47.05,10.17,63.62,12.08,24.56,26.85,24.85,15.03,42.01,76.46,14.42,46.3,131.7,70.51,22.03
10/18/2021,15.01,42.67,22.56,51.59,18.09,50.25,78.13,35.38,10.47,33.2,12.82,118.1,62.89,47.76,10.21,62.53,12.1,24.62,26.9,24.99,15.19,41.79,76.66,14.36,46.3,131.2,70.35,22.56
10/19/2021,15.15,42.63,22.99,53.15,18.15,50.05,76.79,35.05,10.37,32.79,12.73,116.45,62.41,48.11,10.17,61.94,12.28,24.65,26.2,24.89,15.15,41.96,77.15,14.3,46.2,135.2,70.75,22.62
10/20/2021,15.15,42.86,22.82,52.37,17.97,49.54,76.79,35.05,10.2,32.62,12.73,118.19,62.17,47.32,10.17,60.65,12.41,24.29,26.3,25.13,15.22,41.36,76.56,14.38,46.15,135.9,70.51,22.5
10/21/2021,14.89,43.06,22.67,51.94,17.82,49.08,75.24,34.68,10.02,32.79,12.59,115.79,61.11,46.97,9.96,59.4,12.06,23.93,26.1,24.99,15.09,40.92,75.69,14.5,45.5,131.8,69.81,22.06
10/22/2021,14.82,44.16,22.56,52.2,17.76,48.83,75.18,35.8,10,32.51,12.59,115.71,61.4,46.44,10,61.16,12.1,23.63,26.2,24.71,14.91,41.05,75.78,14.5,45.9,131.8,70.9,21.85
10/25/2021,14.66,45.64,22.5,55.83,17.91,48.17,75.11,36.73,9.98,31.59,12.46,115.96,61.79,47.49,10.12,61.24,11.82,23.09,25.6,24.04,14.5,40.96,76.27,14.2,46.05,131.8,70.59,21.73
10/26/2021,14.59,45.45,22.5,55.66,17.91,49.18,76.32,36.87,10.06,32.28,12.62,115.29,61.6,47.93,10.21,60.73,11.88,23.39,25.6,24.09,14.67,40.92,76.46,14.46,46.1,132.5,70.2,21.76
10/27/2021,14.73,47.84,22.9,56.18,18.63,49.84,81.61,37.39,10.26,33.2,12.82,121.24,63.52,48.55,10.25,62.49,11.95,24.35,26.5,24.33,14.95,41.83,78.7,14.58,47.5,134,70.82,22.29
10/28/2021,14.94,51,22.87,56.78,18.75,49.74,83.83,37.43,10.41,33.25,12.86,125.29,63.52,48.11,10.54,64.32,11.97,24.59,26.7,24.47,15.33,42.62,78.7,14.62,47.5,133.5,70.98,22.67
10/29/2021,15.48,50.71,23.82,56,18.87,49.18,83.49,37.2,10.29,32.74,12.86,124.63,63.23,47.49,10.46,62.72,12.26,24.41,26.6,24.38,15.48,42.66,83.07,14.54,47.9,132,71.06,22.35
11/1/2021,15.34,49.85,23.99,55.48,19.29,48.63,81.35,36.78,10.31,31.93,12.82,120.17,62.56,47.32,10.83,63.31,12.5,24.95,26.6,24.38,14.98,42.23,81.91,14.38,47.9,130,70.51,22.06
11/2/2021,15.55,51.38,24.08,56.09,19.41,48.78,81.55,39.35,10.43,31.82,12.82,120.17,62.03,47.67,10.62,64.56,12.54,25.53,26.65,24.38,15.12,42.62,82.59,14.72,47.9,132,69.88,22.06
11/3/2021,15.88,50.71,24.71,54.97,19.77,48.78,80.47,36.73,11.08,31.88,13.16,120.17,61.98,46.53,10.41,67.45,12.56,25.14,27.9,25.37,15.26,42.97,80.55,15.21,47.65,129.8,69.1,22.56
11/4/2021,15.71,50.61,25.26,54.97,19.53,48.73,78.53,37.34,11.02,32.28,13.05,122.15,62.51,46.26,10.46,67.14,13.38,25.92,27.45,25.18,15.1,42.84,80.35,15.05,47.5,129.6,69.26,22.32
11/5/2021,15.71,51.67,25.03,55.4,19.59,49.54,82.08,37.48,10.88,32.45,12.93,122.07,63.52,47.32,10.74,67.22,13.81,25.86,27.65,25.04,15.02,42.44,79.67,14.93,47.5,130,69.88,22.29
11/8/2021,15.66,53.58,25.2,55.75,19.65,49.44,82.49,38.04,11,32.56,12.86,125.54,63.33,48.02,10.83,67.88,13.59,26.82,27.85,24.85,15.12,42.75,80.06,14.79,47.45,131.8,71.14,22.06
11/9/2021,15.69,53.58,24.68,56.89,19.74,48.93,79.94,37.95,11.28,32.39,12.91,122.07,62.56,47.84,10.62,68,12.76,26.7,28.1,24.71,14.98,42.27,80.64,14.93,47.45,131,70.35,21.76
11/10/2021,15.66,51.86,24.68,56.62,19.47,49.23,80.74,38.42,11.41,31.7,12.91,121.98,63.28,51.18,10.83,68,12.76,26.94,28.45,24.42,15.19,42.49,80.25,14.89,47.45,129.7,70.28,21.56
11/11/2021,15.48,51.76,24.57,55.48,19.14,48.73,79.8,39.16,11.28,30.96,12.68,121.32,64.96,52.5,10.66,67.22,12.9,26.61,27.7,24.33,14.84,42.79,79.19,14.85,47.4,128.6,70.2,21.44
11/12/2021,15.64,52.34,24.8,55.13,19.59,49.74,79.2,38.7,11.41,31.3,12.89,123.55,65.44,52.67,10.7,67.22,12.85,26.88,28.1,24.8,15.02,42.75,79.67,15.05,47.25,128.6,69.96,21.59
11/15/2021,15.66,52.82,24.57,55.04,19.47,49.39,79.74,37.85,11.75,30.73,12.91,127.19,67.08,52.76,11.45,66.43,12.85,27.61,27.95,24.56,15.17,42.53,81.61,15.07,47.5,127,69.73,21.24
11/16/2021,15.55,53.96,24.57,56.71,19.41,49.89,78.26,36.78,11.36,29.81,12.93,125.54,66.36,51.62,11.61,66.67,12.79,26.97,28.05,24.56,15.09,42.31,80.64,14.95,47.4,127.9,69.41,21.24
11/17/2021,15.62,56.45,25.03,56.36,19.32,49.89,78.73,37.39,11.32,29.47,12.95,124.3,66.36,54.52,11.69,66.63,12.82,27.64,28,24.66,14.93,42.66,81.13,15.07,48.15,127.9,69.57,21.24
11/18/2021,15.24,56.64,25.54,56.36,19.26,48.98,76.32,37.25,11.51,28.64,12.77,122.23,66.89,53.55,12.11,65.73,12.52,29.57,27.65,24.33,14.83,42.23,80.45,14.85,47.25,126.5,68.94,20.79
11/19/2021,15.69,54.54,25.49,53.64,19.65,48.37,71.09,35.24,12.3,27.52,12.77,121.74,66.89,52.15,11.53,65.3,12.6,29.23,27.9,24.71,15.02,42.27,78.21,15.32,47.4,127.8,67.46,21.26
11/22/2021,16.02,51.57,26.15,52.85,20.67,48.22,68.47,33.27,13.16,27.89,13.18,123.8,66.7,49.07,10.79,65.65,13.07,29.29,28.8,25.08,16.05,43.01,78.7,16.39,47.4,128,67.53,21.56
11/23/2021,15.92,52.62,25.66,54.78,20.43,49.03,70.15,35.05,12.95,28.41,13.05,129.25,68.81,50.04,11.41,65.65,12.9,31.34,28.5,24.85,16.81,43.14,80.16,16.46,47.4,132,67.61,21.29
11/24/2021,16.58,51.76,26.43,55.13,21.21,49.69,69.07,34.77,13.65,27.89,13.95,129.67,69.29,50.04,11.24,65.65,13.53,32.07,30.45,26.22,16.95,45.62,81.32,17.6,47.05,132.2,68.55,21.91
11/25/2021,16.48,52.34,26.03,55.39,21.06,50.76,69.68,35.33,13.24,28.24,13.95,130.08,69.78,50.92,11.45,64.48,13.53,33.15,30.65,25.93,16.98,46.62,81.52,17.54,47,132,68.55,22.32
11/26/2021,16.23,51.67,26.09,54.6,20.55,50.2,68.4,34.54,12.77,28.12,13.68,130.08,68.09,49.86,11.2,62.61,13.53,32.25,30.85,25.51,16.4,45.71,80.93,17.68,49.25,129.5,69.18,23.03
11/29/2021,16.02,50.81,25.54,54.43,20.52,49.79,66.66,34.4,12.83,27.75,13.45,125.95,66.17,48.19,11.12,61,13.07,33.33,29.9,24.71,16.29,44.01,82.39,17.15,52.65,125,68.55,22.56
11/30/2021,15.62,51.38,25.49,53.55,20.1,49.29,65.92,36.27,12.42,28.06,13.09,123.22,66.84,47.49,11.16,60.18,12.74,33.69,28.9,24.47,15.57,43.05,82.2,16.58,52.5,122.5,68.63,22.15
12/1/2021,15.71,52.24,25.43,53.64,20.37,49.84,66.06,35.99,13.03,28.09,13.32,123.8,66.84,47.67,11.57,61.16,12.77,33.27,29.9,24.75,16.66,43.1,80.55,16.9,53,120,68.55,22.26
12/2/2021,15.57,50.71,25.37,53.2,20.25,49.34,65.99,36.13,12.83,27.86,13.14,125.54,65.93,48.72,11.69,62.14,12.77,32.55,29.3,24.42,16.71,43.14,79.96,16.86,53.6,120.4,68.47,21.73
12/3/2021,15.27,47.17,24.11,50.74,19.77,48.47,64.78,34.12,12.63,27.35,12.77,124.71,64.24,46.79,11.2,61.35,12.47,30.44,28,23.71,16.22,42.66,77.92,16.66,52.75,120.4,67.22,20.97
12/6/2021,15.15,46.88,24.08,50.48,19.23,47.97,61.7,33.65,11.85,26.23,12.41,124.71,63.23,45.39,11.49,59.24,11.95,30.74,27,23.15,16.22,41.53,77.44,15.95,52.8,120.5,66.83,20.85
12/7/2021,15.45,47.74,25.03,51.27,19.59,48.73,64.72,34.21,12.22,27.29,12.71,125.45,64.24,46.97,12.27,59.79,12.17,31.46,28.05,23.62,16.5,42.75,79.28,16.09,53.35,123,67.77,20.94
12/8/2021,15.52,47.94,25.26,50.65,19.77,48.52,65.86,34.58,12.34,27.06,12.82,124.79,64.43,47.23,12.48,59.75,12.41,31.22,28.6,23.62,17.64,42.97,78.7,16.42,52.95,121.4,67.38,21
12/9/2021,15.62,51.28,25.26,50.74,20.22,49.23,66.19,34.91,12.53,27,12.89,127.19,64.48,47.49,12.77,59.6,12.44,32.43,28.85,23.81,17.67,43.18,79.28,16.7,53.5,123.5,68.16,20.91
12/10/2021,15.66,51.86,25.6,51.62,20.1,48.63,64.78,35.05,12.51,26.66,12.8,126.94,64.53,46.79,13.43,59.52,12.44,31.95,28.6,23.71,17.95,43.53,78.6,16.9,51.55,124.5,67.61,21.03
12/13/2021,15.66,53.5,26.12,51.97,20.07,48.73,65.72,35.99,12.24,26.69,12.82,128.84,64.92,47.14,13.39,59.52,12.25,32.19,28.65,23.62,17.43,43.36,79.77,16.9,51.6,125.8,67.69,20.79
12/14/2021,15.62,56.78,26,51.36,19.89,48.58,65.86,35.66,12.06,27.35,12.75,129.67,65.16,47.84,13.72,59.71,12.04,31.77,28.1,23.67,17.43,43.23,79.77,16.82,51.25,124,67.61,20.56
12/15/2021,15.66,60.73,25.77,51.09,19.79,48.68,65.52,35.28,12.24,27.4,12.86,133.18,65.4,47.93,13.31,59.6,12.09,31.16,28.35,23.71,17.95,43.49,80.25,17.17,50,124,67.61,20.35
12/16/2021,15.48,64.88,25.77,50.92,19.95,48.47,66.12,35.38,12.1,27.23,12.75,132.35,64.29,48.19,14.22,59.01,12.01,30.68,28.6,23.55,17.67,43.14,79.96,17.29,50,122.8,67.85,19.8
12/17/2021,15.57,65.46,25.77,50.57,20.22,48.93,66.39,35.75,12.02,26.77,12.73,130.29,64.72,47.67,14.13,58.62,12.04,31.65,28.3,23.55,17.71,42.01,82.1,17.23,51,122.5,67.14,19.85
12/20/2021,15.52,65.55,25.6,49.69,19.92,48.63,64.85,35.14,12.06,26.89,12.59,134.01,64,46.53,15.08,58.23,11.85,32.25,28.65,23.38,18.55,43.31,81.13,17.88,49.5,122.1,67.14,20.06
12/21/2021,15.38,65.46,25.14,50.04,19.64,48.32,63.04,35.24,11.98,26.43,12.62,137.81,64,46.53,15.46,58.19,11.66,31.65,28.2,23.27,18.08,43.05,83.56,17.33,49.05,122.5,66.98,20.06
12/22/2021,15.34,65.84,24.85,49.6,19.43,48.22,63.84,36.45,11.36,25.86,12.48,140.63,64.87,46.35,15.7,57.68,11.28,30.8,27.65,23.1,17.71,43.24,83.27,17.09,49.8,122.7,66.91,19.74
12/23/2021,15.24,64.98,25.02,48.2,19.76,47.31,63.84,36.45,10.94,25.77,12.32,141.45,64.29,46.35,15.29,57.41,10.9,29.54,27.4,22.37,17.1,43.01,80.16,16.58,48,123.9,66.36,19.03
12/24/2021,15.48,63.14,25.38,49.16,20.19,47.61,64.18,36.5,11.69,26.4,12.71,141.45,64.77,46.53,14.26,57.45,11.66,29.57,28.2,23.1,18.29,44.14,80.55,17.15,48.25,124,67.38,20.12
12/27/2021,15.55,62.66,25.6,49.25,20.5,47.97,64.31,36.08,11.71,26.32,12.71,139.8,64.92,47.49,15.25,57.8,11.66,29.63,28.1,23.08,18.99,44.87,80.45,16.97,49.5,125,67.46,20.18
12/28/2021,15.78,63.53,25.53,48.9,20.81,47.97,65.79,35.38,12.42,26.26,12.77,141.87,65.35,47.23,15.17,57.95,11.66,29.41,30.05,23.22,19.6,44.98,80.45,16.86,49.2,125.2,66.98,20.3
12/29/2021,15.85,61.7,25.53,48.46,20.96,47.51,65.05,34.49,12.46,26.26,12.77,142.28,64.67,47.4,14.88,57.95,11.66,29.93,29.5,23.19,19.27,44.7,79.38,17.33,47.75,125.2,66.75,20.41
12/30/2021,15.9,61.7,25.67,48.37,20.75,47.51,65.05,34.58,12.46,26.2,12.84,141.87,64.63,47.4,14.42,58.19,11.6,31.71,30.5,23.29,18.99,44.08,79.28,17.39,47.5,126,66.83,20.79
12/31/2021,16.18,61.7,26.91,49.16,20.81,47.2,64.51,34.54,12.57,26.6,13.05,141.45,65.4,47.32,14.46,59.01,12.09,31.22,31.5,23.62,19.13,44.31,79.67,18.59,47.55,128.3,67.69,21.03
1/4/2022,16.13,63.43,27.13,49.95,21.33,47.46,68.34,35.14,12.67,26.8,13.14,140.63,66.31,49.07,15.46,61.35,12.2,31.95,32.1,24.04,19.92,44.42,82.68,18.72,50.5,126,67.93,21.18
1/5/2022,15.8,63.63,26.87,49.69,21.33,47.51,70.42,35.89,12.42,26.83,12.95,133.18,65.97,48.9,15.7,62.25,11.93,31.83,32.55,23.86,19.57,43.86,81.61,18.64,50,123,67.53,20.85
1/6/2022,15.83,68.06,27.56,49.34,20.87,47.46,69.54,36.08,12.42,26.43,12.8,127.23,66.17,48.72,15.91,61.2,12.2,31.28,32.7,23.57,19.57,44.48,82.88,18.35,52.25,123.8,66.91,20.65
1/7/2022,15.62,72.78,28.43,48.81,20.38,47.41,72.09,35.99,12.34,26.26,12.91,127.39,65.2,49.42,16.65,60.65,11.98,31.1,31.95,23.36,19.11,44.87,82.97,18.15,51.1,123.8,66.75,20.32
1/10/2022,15.48,67.77,28.18,48.02,20.44,46.7,68.4,35.24,12.06,26.17,12.68,126.56,64,48.28,15.5,60.17,11.55,29.87,31.6,22.98,18.85,44.7,82.97,17.88,51.15,123.8,66.67,20.21
1/11/2022,15.36,72.49,28.58,47.23,20.25,45.43,69.28,34.4,11.93,25.86,12.59,119.86,63.42,47.49,15.41,60.53,11.41,28.99,32.45,22.89,18.74,44.65,81.23,17.56,50.5,123.8,66.67,20.15
1/12/2022,15.52,77.03,30.57,47.41,20.96,45.48,72.43,34.58,12.61,26.49,13.18,119.86,65.44,48.11,15,60.49,12.04,30.44,34.7,23.81,20.04,44.98,81.23,18.45,50.4,123.2,66.19,20.79
1/13/2022,15.64,75.1,31.91,47.41,21.57,46.75,70.42,33.18,12.55,26.77,13.41,119.78,65.2,47.58,13.97,59.78,12.06,29.45,34.3,23.86,19.64,46.05,79.87,18.31,49.4,122,66.19,20.71
1/14/2022,15.5,73.27,32.09,47.58,21.76,46.34,70.75,33.37,12.46,26.52,13.38,119.78,64.48,48.28,14.63,60.13,12.2,29.35,35,23.5,19.53,46.89,79.87,18.04,49.45,122,67.46,20.47
1/17/2022,15.36,68.16,31.66,46.26,21.48,45.17,70.15,31.08,11.81,25.63,13.32,117.46,62.56,47.05,13.64,59.38,11.93,27.31,32.6,22.96,18.74,48.47,76.85,17.29,48.5,120.5,66.03,19.41
1/18/2022,15.38,65.55,32.57,45.3,21.21,44.72,71.76,29.07,12.04,25.23,13.5,117.55,62.61,47.4,12.73,59.78,11.17,25.5,33.9,23.03,18.13,49.26,74.81,17.05,47.95,124.5,66.43,19.53
1/19/2022,15.48,70.08,31.66,45.56,20.75,44.82,71.76,29.72,11.79,24.94,13.36,122.01,64.24,47.49,13.27,59.38,10.49,27.25,32.9,23.08,18.32,48.81,75.4,17.13,47.9,126.3,66.43,19.68
1/20/2022,15.45,73.07,33.87,45.91,21.54,45.07,72.83,30.38,11.77,25.23,13.63,123.42,64.48,47.49,14.05,59.38,11.11,27.55,33.8,23.08,18.46,48.97,76.37,17.29,47.5,123.6,66.11,19.94
1/21/2022,15.69,72.59,34.34,46.09,21.82,44.77,72.03,30.28,11.89,24.82,14.35,124.91,64.1,48.11,13.76,58.59,11.17,26.85,34.6,23.52,18.64,50.16,77.15,17.72,47.75,122,65.79,20.15
1/24/2022,16.11,69.41,34.02,44.86,21.88,43.3,71.82,28.18,11.81,23.33,14.49,118.29,62.51,47.67,12.81,57.4,11.17,24.98,33.3,23.76,17.59,52.29,74.04,17.33,47.5,120.5,64.52,19.65
1/25/2022,16.34,74.23,35.54,45.3,22.71,43.91,73.43,29.21,12.24,24.8,14.72,126.56,63.04,47.76,13.68,57.4,11.6,25.8,34.7,24.52,18.53,53.87,78.7,18,48,121.3,63.08,20.5
1/26/2022,16.63,74.42,34.89,46.53,23.11,43.65,75.24,28.98,12.51,24.91,15.03,121.6,63.47,50.04,13.47,56.89,12.04,25.59,35.55,24.75,18.27,53.14,78.89,18.51,48.2,121.1,63.48,21.09
1/27/2022,16.37,74.62,34.52,47.23,22.65,43.6,74.98,28.69,12.55,24.17,14.9,117.46,63.28,50.04,13.55,58.9,11.87,26.16,35.4,24.52,18.74,51.17,78.7,18.39,48.25,121.1,66.19,20.82
1/28/2022,16.2,76.35,34.78,47.76,22.65,45.43,73.1,29.16,12.59,24.19,15.21,118.29,63.76,49.25,13.89,58.86,12.2,27.15,35.55,24.94,19.55,50.04,78.02,18.68,48.5,121.9,66.19,21.53
2/7/2022,16.27,76.83,34.38,48.72,22.28,45.43,76.92,30.1,12.67,24.68,15.26,122.35,64.43,51.53,14.75,60.21,12.52,27.64,35.6,24.94,19.43,51.95,79.87,18.61,45.6,130.4,66.51,21.32
2/8/2022,16.77,78.09,34.34,48.63,22.4,45.99,76.45,30.84,12.79,26.11,15.26,120.36,65.59,51.62,14.79,61.28,12.58,27.52,35.85,25.41,19.57,51.73,78.89,18.86,43.65,131.5,65.31,21.91
2/9/2022,16.7,77.89,35.1,49.07,22.31,46.04,73.77,30.94,12.87,27.12,15.03,121.27,65.93,52.15,14.71,60.88,13.07,27.55,35.05,25.32,19.34,51.06,79.19,18.82,42.85,135,65.95,21.79
2/10/2022,16.67,77.89,35.1,48.63,22.56,46.7,75.11,31.41,12.83,26.95,15.23,123.75,65.59,53.11,15.33,62.15,12.79,27.18,34.75,25.32,19.2,51.34,77.83,18.7,42,133,65.87,21.56
2/11/2022,16.74,76.25,34.74,48.37,22.59,46.49,74.44,31.73,12.71,27.03,15.32,123.92,65.11,52.15,15.12,63.18,12.79,27.18,35.3,25.37,19.97,50.61,77.44,18.74,40.85,132.8,65.31,21.5
2/14/2022,15.95,76.06,32.46,47.58,21.24,46.19,77.79,31.13,11.89,26.49,14.44,125.41,63.52,52.85,14.63,66.47,11.93,26.28,32.85,24.33,18.64,48.36,75.88,18.04,40.9,140,64.6,20.56
2/15/2022,16.18,79.05,33.51,48.11,21.45,46.24,78.73,31.17,12.02,26.37,14.76,132.77,64.15,51.79,14.96,67.3,12.23,26.64,33.5,24.47,18.99,48.92,77.73,18.15,41.85,139.2,64.68,21.12
2/16/2022,16.04,78.86,32.75,50.39,21.27,46.34,76.79,31.55,11.91,26.37,14.74,130.78,63.95,51.79,15.04,66.66,12.25,27.06,33.6,24.38,18.83,48.92,77.73,17.92,41.45,139.2,64.04,20.94
2/17/2022,16.09,81.46,33.36,49.95,21.42,47.1,79.6,31.78,12.12,26.66,14.99,134.84,64.72,52.67,15.37,67.49,12.2,27.12,33.9,24.66,19.18,49.2,78.51,18.39,41.55,141.6,64.36,21.32
